event_id,timestamp_utc,app_name,service_name,environment,region,tenant_id,trace_id,span_id,correlation_id,user_id,account_id,session_id,device_id,source_ip,source_country,asn,user_agent,http_method,endpoint,query_string,request_body,request_bytes,latency_ms,response_code,response_bytes,detected_by,waf_rule_id,action,severity,confidence,is_nosql_injection,injection_type,target_field,attack_stage,threat_actor_tag,risk_tier,case_id,mitre_attack_technique,notes,geo_lat,geo_lon,rate_limited,pii_exposure_risk,blockchain_platform,channel_or_network,ledger_committed,tx_hash,block_height,block_hash,smart_contract,contract_function,onchain_event_type
19f6bb91-4304-488d-9ac3-1de5952f6663,2026-02-23T06:57:21Z,merchant-api,admin,prod,ap-southeast-1,t_2,529f457c-4df2-4b5b-b513-fe41bcf3c429,spn_0s1e05yrbaya,90c58e5c-a167-4a42-8682-0c63dc059d06,,,sess_t74z8wkg706k5abn,dev_7aqk2fc9e3,19.157.171.182,AE,29802,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/api/v1/txns,,"{""username"": {""$ne"": null}, ""password"": {""$ne"": null}}",1034,114,429,4823,anomaly_model,953120,BLOCK,medium,0.86,1,auth_bypass,selector,recon,botnet-ish,medium,,T1556,NoSQL Injection: Auth Bypass Pattern,59.034928,173.214951,0,0,Quorum,audit,0,,,,AuditTrail,recordEvent,AUDIT_LOG
00e7710d-b853-41a9-8f3c-ee1b3425e202,2026-02-23T06:57:26Z,kyc-service,api-gateway,prod,ap-southeast-1,t_1,050d6c68-3ade-4633-add3-5a2599db80dd,spn_w2ocd40ox8nz,7fc49a6e-b5cc-48e1-a59b-84f13305d974,u_47pem7,,sess_l7y62cjkabl985j9,dev_xh72vjp82v,252.173.212.85,AE,396982,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/wallet/balance,q=status%3AOK,,2002,324,200,1261,app_log,,ALLOW,info,0.35,0,,,,legit_user,low,,,,36.288605,-161.597626,0,0,Corda,payments,1,0x6a1dd8e3ced0e27728b5cad3faecff7691209853f3499b4293e0f9ac8bda9868,540103,0xf76441c6d04fff5b7b0838b678df8383e1035206443477f830953aca37eb7416,TxnSettlement,appendAudit,ACCOUNT_FREEZE
47abeb7b-8c92-469c-a9d6-5e5b5e3a681f,2026-02-23T06:57:28Z,merchant-api,ledger-reader,prod,us-east-1,t_1,ec01aa5a-7837-4764-8656-a5c606a5ed65,spn_dtk12wskci14,f4c25897-9f01-4dd6-807c-c0bcd4714570,u_d7goe3,,,dev_5hhf3xbmhg,198.2.164.41,AU,29802,python-requests/2.31.0,PUT,/api/v1/admin/report,,"{""from"":""2026-02-20"",""to"":""2026-02-23""}",1250,301,200,3740,ids,,ALLOW,low,0.35,0,,,,crawler,low,,,,-53.10106,-158.759797,0,0,Polygon-Edge,settlement,1,0x0aa57861f1cb39b5c2140ebc89b40e468f4cda84b6c55d3e6cba3e3303f790c2,540105,0x332801fb295f88bf32d215d316c7974a5e30bb163c2ecc1be14e12121781d29a,AccessControl,flagSuspect,ACCOUNT_FREEZE
34eab25e-a192-4a04-91cd-480f4f380963,2026-02-23T06:57:34Z,audit-service,orders,prod,eu-west-1,t_2,63265b5c-b83c-4a37-80dc-39f4afdd83d4,spn_6hfuss80my7w,8c012f69-cca2-4576-9799-6a3a5b48364c,u_hmsqzm,,,,185.51.213.249,CA,29802,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/api/v1/login,,"{""username"": {""$ne"": null}, ""password"": {""$ne"": null}}",1143,98,400,3121,ids,953130,BLOCK,medium,0.73,1,auth_bypass,query,recon,botnet-ish,medium,,T1556,NoSQL Injection: Regex / Wildcard Abuse,-45.299258,-150.7015,0,0,Ethereum-Private,payments,0,,,,TxnSettlement,appendAudit,ACCOUNT_FREEZE
ae924954-a14a-485d-ac63-20f98077e594,2026-02-23T06:57:50Z,wallet-service,analytics,prod,us-east-1,t_1,1bf6e1cd-cc96-48a4-ad3a-ee0b91a13bd5,spn_rxc8lwdqqqga,0654baa5-423d-4523-b129-24e712416df8,u_qb4j12,acc_hiexlyth,sess_n7s8h1nhtu4d2k69,,125.66.197.165,FR,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/users/search,q=status%3AOK,,795,122,200,2527,app_log,,ALLOW,info,0.35,0,,,,crawler,low,,,,48.292674,21.680161,0,0,Quorum,identity,1,0x8c1e3e6b99c5af33c7439505d57f4ea82ed891c1bcb31d363dc8dbbe772173b3,540106,0xd1df33484ea8d4f44240ec95ddee0b597433cef22d823dc2fe15e1f728443885,AuditTrail,flagSuspect,RISK_UPDATE
5dc3b768-ebfd-4427-8d22-cce69d4909e2,2026-02-23T06:58:16Z,merchant-api,ledger-reader,prod,us-east-1,t_4,209cce1d-6b02-4f25-88fa-ac52f235f3ee,spn_xvw5dq2jcwh5,a65772f2-fe68-4cf7-bdab-9cd5b7cd2027,u_1xx6su,acc_02cm7ol7,,,27.136.120.192,BR,8075,python-requests/2.31.0,PATCH,/api/v1/merchant/orders,,"{""q"":""recent transactions""}",1261,117,200,3312,ids,,ALLOW,info,0.35,0,,,,legit_user,low,,,,53.58045,106.643586,0,0,HyperledgerFabric,settlement,0,,,,AccessControl,recordEvent,SUSPECT_FLAG
6e7a11e0-a688-45e9-98dc-ca34c377b9d6,2026-02-23T06:58:20Z,merchant-api,ledger-writer,prod,us-east-1,t_2,9bb3abbd-6d8b-4030-8c01-66364d299479,spn_x61fm9fecz3t,b155197f-a4ff-4f06-8181-d937f838179f,u_dr9mot,,,,37.107.136.152,AE,396982,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/login,,"{""status"":""PENDING"",""limit"":20}",1437,206,200,2328,anomaly_model,,ALLOW,low,0.35,0,,,,legit_user,low,,,,-49.364621,135.879975,0,0,Ethereum-Private,identity,1,0x2518debc4c82e57a956cfa22727ef3ed71f1d984f1f07d8c8ad2fc9a2e50baa9,540106,0x94e4386d55f62af6eb7ebc30608859afa75dca9522ddebd10375067ac7d58992,TxnSettlement,recordEvent,TXN_NOTE
bc10ad47-96f2-4f15-903c-1b961b7fcc6d,2026-02-23T06:58:24Z,identity-gateway,admin,prod,ap-southeast-1,t_1,11a00eb3-8dbf-4a2b-b175-6da5c795b888,spn_dn66uvov11ey,fd67679b-7d6b-4614-8319-c364b6b1ee45,u_7rna6p,acc_rj1gnyr0,sess_tdip8sh9rn5yu48n,dev_6dxjgje4qi,239.14.44.56,CA,8075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/kyc/submit,,"{""$or"":[{},{""admin"":true}]}",697,277,404,1476,waf,953200,LOG,low,0.61,1,logic_injection,username,initial_access,opportunistic,low,,T1190,NoSQL Injection: Logical Operator Abuse,-55.191568,-137.175286,0,0,Corda,audit,0,,,,IdentityRegistry,flagSuspect,SUSPECT_FLAG
0e6331a7-4b22-4c31-aa93-057f5aeaa206,2026-02-23T06:58:39Z,identity-gateway,auth,prod,eu-west-1,t_3,46d93ac9-ab2f-4951-9374-a61fd9ca7bc0,spn_dp23e7drt0hd,7cf4b38a-3684-4575-9043-9193e360200c,u_m2oxnr,acc_o89p5df8,sess_2rvsmrdbxeiacphd,dev_ghv2xg6mx7,103.59.229.165,IN,24940,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/api/v1/users,,"{""user_id"":""u_1042""}",631,148,401,4427,waf,,ALLOW,low,0.35,0,,,,crawler,low,,,,-20.747063,-120.808593,0,0,HyperledgerFabric,settlement,0,,,,AccessControl,appendAudit,ACCOUNT_FREEZE
422afd40-fdc0-41fb-8b83-ee87e0487223,2026-02-23T06:58:42Z,wallet-service,users,prod,ap-southeast-1,t_4,b8dd8791-e6b2-4eff-bebf-e9c8c3ce8eb5,spn_asgcceki342f,aadee5cb-124a-4a0a-b614-e3a3aed22789,u_h9w24d,acc_fwua6hql,sess_zthxpfwwpp5lxqaj,,111.197.218.22,NL,24940,axios/1.6.8,DELETE,/api/v1/users,username=%7B%22%24regex%22%3A+%22.%2A%22%7D,,982,305,429,1963,waf,953100,CHALLENGE,high,0.89,1,regex_injection,username,initial_access,repeat_offender,critical,CASE-2007,T1190,NoSQL Injection: Suspicious MongoDB Operator,52.826364,0.870253,0,1,HyperledgerFabric,audit,0,,,,FraudTracker,freezeAccount,TXN_NOTE
31578dda-f032-4e42-8cae-5e4a2a8d6d84,2026-02-23T06:58:44Z,audit-service,api-gateway,prod,ap-southeast-1,t_3,ec78d9c2-eef9-4f87-98aa-ba1aca21c45b,spn_2h3zszgow6np,a15244cb-0a6b-4657-ae6f-41ace5f52ba3,u_yupnef,acc_ts6dzq7u,sess_yjpzsd7d2uni095u,,175.47.174.179,SG,8075,python-requests/2.31.0,PATCH,/api/v1/login,,"{""status"":""PENDING"",""limit"":20}",1516,344,404,1889,ids,,ALLOW,info,0.35,0,,,,crawler,low,,,,54.4981,-5.332009,0,0,HyperledgerFabric,identity,0,,,,TxnSettlement,appendAudit,ACCOUNT_FREEZE
4c1ef698-bde0-4df5-947c-c0a933f356b0,2026-02-23T06:59:05Z,fraud-ml,admin,prod,us-east-1,t_4,dc921935-66c8-49b9-b2c1-847c516ad139,spn_jwweknxatit4,e1ec2a64-dd8f-4434-a7bb-800325b7e68f,u_3ti8w2,acc_xe8xbzpr,sess_bmmdwn1xrtlx23a8,dev_p7rt13m7p8,193.97.184.228,FR,15169,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/api/v1/users/search,merchant_id=%7B%22%24where%22%3A%22sleep%285000%29%22%7D,,1054,387,429,2699,ids,953120,RATE_LIMIT,low,0.6,1,where_injection,merchant_id,initial_access,unknown,high,,T1499,NoSQL Injection: Auth Bypass Pattern,18.976084,63.595697,1,0,Ethereum-Private,payments,0,,,,TxnSettlement,flagSuspect,SUSPECT_FLAG
0535fd56-a3c0-4c64-9200-11f50e61ce82,2026-02-23T06:59:44Z,identity-gateway,admin,prod,eu-west-1,t_2,4a9463b7-3130-4627-bebf-65776945916d,spn_gudn1qorse27,09ef7b3d-17dc-4c94-8ecd-a6b3b3e205d3,u_9si2k0,,sess_h3mqscgry5pxtvsd,dev_4c250og92w,28.206.82.14,IN,15169,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/merchant/orders,,"{""from"":""2026-02-20"",""to"":""2026-02-23""}",1457,197,200,2979,ids,,ALLOW,low,0.35,0,,,,legit_user,low,,,,9.03673,54.971791,0,0,HyperledgerFabric,audit,0,,,,AccessControl,recordEvent,RISK_UPDATE
956113da-71c7-4c05-9cc8-d8767f701c20,2026-02-23T07:00:03Z,identity-gateway,orders,prod,eu-west-1,t_2,4de281d8-e340-4184-8856-373647c9969b,spn_e06x4hx5fvpc,82da0a40-75b2-4641-9c4d-e3983d7c6d91,u_ty0y8h,acc_ltsjlnbp,sess_pjxheqs44t43eu8t,,9.132.22.36,GB,16509,node-fetch/3.3.2,GET,/api/v1/admin/report,filter=%7B%22%24expr%22%3A%7B%22%24gt%22%3A%5B%7B%22%24strLenCP%22%3A%22%24password%22%7D%2C0%5D%7D%7D,,1510,386,200,2973,waf,953200,BLOCK,medium,0.85,1,expr_injection,filter,recon,unknown,high,,T1190,NoSQL Injection: Logical Operator Abuse,8.329716,-120.861693,0,0,Ethereum-Private,audit,0,,,,FraudTracker,recordEvent,RISK_UPDATE
9fda9f2f-da92-4c0d-9449-b69fff0216ea,2026-02-23T07:00:12Z,wallet-service,orders,prod,ap-southeast-1,t_4,153fe58f-ec0f-4f18-9884-9edac4e4e4f6,spn_xe08v0tfdsyk,8b88b553-f9b1-4c50-8127-7e29889f1096,u_tq8hwm,,,dev_e3hmy3589u,86.85.38.94,AU,45102,python-requests/2.31.0,GET,/api/v1/txns/query,q=status%3AOK,,1523,92,200,2792,waf,,ALLOW,info,0.35,0,,,,legit_user,low,,,,19.209518,-83.633349,0,0,HyperledgerFabric,settlement,1,0x2a0282df3c82ac1579009eb5a04c2d36914d1f7e49ae30fe76d861a608bc0acc,540107,0xa3257fa934eb653b73fba8930b09fe7cf95e978ec27e64ed428c5f3ae3cfe325,TxnSettlement,freezeAccount,TXN_NOTE
1ac957ff-c1f4-46ef-af2d-f3fcd19500a7,2026-02-23T07:00:26Z,kyc-service,ledger-reader,prod,eu-west-1,t_4,1ab938ed-0cda-47ea-92f6-a9b46609dd80,spn_2ec1vb7ouucd,82e9676d-91a5-48c9-a49c-00acb5e65fcc,u_sih00v,acc_sr2r1rt7,sess_2f54mkuet7kjnper,dev_8039qq4jwn,83.104.199.171,SG,8075,curl/8.5.0,GET,/api/v1/txns/query,email=%7B%22%24ne%22%3A+null%7D,,1058,81,403,3739,siem,953200,LOG,low,0.35,1,operator_injection,email,persistence,insider_suspect,low,,T1190,NoSQL Injection: Logical Operator Abuse,12.272592,151.737643,0,0,Corda,payments,0,,,,AuditTrail,recordEvent,SUSPECT_FLAG
156ea762-498f-4ba7-a4aa-d2d63a13d3f7,2026-02-23T07:00:30Z,kyc-service,api-gateway,prod,eu-west-1,t_4,828c9973-c282-43bf-8a23-1e1f12ae6c5f,spn_lxhr26nbvbgj,8d6c6e07-05e3-4a40-89d7-5338fceb116b,u_nmje5i,acc_so0ihf2r,,dev_rht2ayk3od,230.48.81.118,SG,29802,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/login,q=status%3AOK,,1266,151,401,2360,waf,,ALLOW,low,0.35,0,,,,crawler,low,,,,16.692465,-6.526189,0,0,HyperledgerFabric,settlement,0,,,,FraudTracker,flagSuspect,AUDIT_LOG
3948473b-7747-44d4-a893-28d02a18a698,2026-02-23T07:00:33Z,kyc-service,admin,prod,ap-south-1,t_4,0e37f4dd-72bf-47b0-9acb-a0e1ff4cfdaf,spn_t5jy5jdyo1y0,ccf6acd7-3696-480e-b9e1-9c2b895ac853,u_z5zwxs,acc_ksflccq5,,dev_snc9zuniku,243.206.123.179,CN,16509,node-fetch/3.3.2,DELETE,/api/v1/txns/query,query=%7B%22%24expr%22%3A%7B%22%24gt%22%3A%5B%7B%22%24strLenCP%22%3A%22%24password%22%7D%2C0%5D%7D%7D,,679,198,500,4632,ids,953200,BLOCK,medium,0.89,1,expr_injection,query,initial_access,unknown,critical,,T1190,NoSQL Injection: Logical Operator Abuse,-35.941717,98.914945,0,0,Corda,payments,0,,,,TxnSettlement,appendAudit,TXN_NOTE
3ba3a8b8-20dc-4cde-a132-89ceb23c59ca,2026-02-23T07:00:35Z,audit-service,api-gateway,prod,us-east-1,t_2,442ceaed-51cf-41e6-aef6-fd18e2011c7a,spn_xiim0r9dngyp,bc5b455b-defb-452c-b624-9b9705c7d2d0,,acc_qrcicp1v,sess_1z21kc12zhrcwmse,,136.21.223.133,NL,15169,python-requests/2.31.0,POST,/api/v1/wallet/balance,,"{""merchant_id"":""m_220""}",1430,197,200,863,anomaly_model,,ALLOW,info,0.35,0,,,,unknown,low,,,,-17.601237,-95.35209,0,0,Corda,audit,1,0xa88f4b05e92025eccead62044a60070e463af91b187414107791f415f0be8279,540108,0xc324e540882b041681f91e516ee98f549626f4b1e7e520392b6a13c1788e0112,AuditTrail,flagSuspect,TXN_NOTE
314209bb-f00c-43db-87ec-161430a3c123,2026-02-23T07:00:37Z,identity-gateway,ledger-reader,prod,ap-south-1,t_4,17e4ee3b-77f7-4de0-889a-e34a4d112043,spn_c1431yziynwq,ea192341-8ab0-4a89-b8a4-8731fbdcb633,u_5p0kcm,,sess_w9gwnpj0tmbjwizv,dev_w913i847uh,9.70.80.27,US,396982,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/txns,q=status%3AOK,,854,266,200,1452,waf,,ALLOW,info,0.35,0,,,,unknown,low,,,,38.518607,129.713154,0,0,HyperledgerFabric,settlement,1,0xea88ca0db0256f68c07d74b52939b37245e37beedc6bac7c070dceaf645747fa,540110,0xdb1497b9e96c25317e603f80f4f0fc0b60b944ce949c5d9214f3bff5f9f71842,TxnSettlement,flagSuspect,AUDIT_LOG
6e6ee8d2-905e-4c25-8339-70210fa5e8d8,2026-02-23T07:00:42Z,txn-router,users,prod,us-east-1,t_1,3f4bbf04-dc1d-4e7f-aa7f-1f0dba01f1ef,spn_c5xp45339ia6,83469ecb-3930-44d0-8f80-51fa080cf4e7,,acc_g3wz0icy,sess_5rpw9k0s5bc1bom7,,169.132.45.113,CN,9009,python-requests/2.31.0,POST,/api/v1/merchant/orders,,"{""q"":""recent transactions""}",1232,162,403,1869,ids,,LOG,low,0.44,0,,,,unknown,low,,,,-50.456986,75.436516,0,0,HyperledgerFabric,settlement,0,,,,IdentityRegistry,updateRisk,TXN_NOTE
9f0797c8-bd2b-44a8-8295-8e050ff76d78,2026-02-23T07:00:55Z,kyc-service,ledger-writer,prod,us-east-1,t_2,4a4e2a04-5d48-4068-a082-d17f764bad98,spn_bzw6rr71rhmx,1370a706-6e4b-4d95-94f3-27580a741331,u_empdkq,,,dev_2kqpj1esh7,3.49.40.91,FR,15169,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/api/v1/users/search,q=status%3AOK,,1444,41,404,333,waf,,ALLOW,low,0.58,0,,,,unknown,low,,,,-35.534226,-4.916071,0,0,Corda,audit,0,,,,FraudTracker,flagSuspect,AUDIT_LOG
96b867ab-4f67-4fa6-b2cf-46ab2c3fe016,2026-02-23T07:01:15Z,wallet-service,ledger-reader,prod,ap-south-1,t_4,46260b67-1a0f-4796-9b47-289a968ead3d,spn_bu21zrj9zoy6,b59d029d-48f6-4ce7-b1c8-353e8ee8cd58,u_8r85vy,,sess_rbfxzla043dc96ka,dev_ascol1bq9k,178.199.40.169,CA,8075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/admin/report,,"{""merchant_id"":""m_220""}",854,174,403,2121,waf,,ALLOW,info,0.35,0,,,,unknown,low,,,,56.272485,-175.143671,0,0,Polygon-Edge,audit,0,,,,IdentityRegistry,freezeAccount,SUSPECT_FLAG
74b0f9d9-89f0-4a96-875c-5fcf56bbd0ea,2026-02-23T07:01:19Z,audit-service,auth,staging,us-east-1,t_3,1aa4d601-9bd3-4266-9b18-199cd68fd223,spn_hkb4unam4dv3,4b1fc943-99d8-4547-80b3-b7bc05094e95,u_ctuts7,acc_b9q3k0at,,dev_ihh2opo7sg,205.103.170.3,SG,9009,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/admin/report,,"{""status"":""PENDING"",""limit"":20}",464,236,401,939,app_log,,ALLOW,low,0.35,0,,,,crawler,low,,,,21.773455,122.924503,0,0,Polygon-Edge,identity,0,,,,TxnSettlement,recordEvent,TXN_NOTE
87d0cd04-25d6-43de-bea9-7225ffaedbbf,2026-02-23T07:01:25Z,audit-service,analytics,prod,us-east-1,t_1,ec3d479a-8270-4755-a490-729ad14c3e0b,spn_kx3wzwq5vuds,3fd8c92a-d2bc-4910-892a-70406159b72a,u_as72fh,acc_iu3jj346,sess_xwidfi7bp0whiu8w,dev_x7w7ojc0hd,156.248.162.154,AE,14061,axios/1.6.8,GET,/api/v1/users/search,q=status%3AOK,,1186,302,409,1835,ids,,ALLOW,info,0.35,0,,,,legit_user,low,,,,-23.781358,36.899359,0,0,Polygon-Edge,payments,0,,,,FraudTracker,updateRisk,RISK_UPDATE
5bac9e49-1450-4a02-811d-7f58688b7aab,2026-02-23T07:01:27Z,txn-router,analytics,prod,eu-west-1,t_1,de5e2acd-245f-49ea-8a02-314e34a5259d,spn_4dz7zvlvpekc,2b72c618-2185-42d7-b065-dca18f8e40cc,u_cx27f4,,sess_5ch0x8wxd8k1efkz,,41.102.120.225,NL,24940,python-requests/2.31.0,POST,/api/v1/wallet/balance,,"{""status"":""PENDING"",""limit"":20}",195,96,404,3622,waf,,ALLOW,low,0.35,0,,,,legit_user,low,,,,-16.716256,127.069504,0,0,HyperledgerFabric,settlement,0,,,,AccessControl,recordEvent,AUDIT_LOG
7f97568b-8806-453e-8daa-b7f1e4f349b7,2026-02-23T07:01:36Z,audit-service,ledger-writer,prod,us-east-1,t_1,98dcf1cc-d573-455d-aa6d-7d83a41ae97b,spn_ddul86t67dqz,7b21bb71-84e4-43f4-a4dd-d30f3ecb25de,u_9tynfd,acc_4ntq9vmq,sess_bnbd8nmfs0fy4ifx,dev_dyrb33kgpe,243.133.22.135,GB,45102,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/api/v1/txns,,"{""$regex"": "".*""}",1009,287,400,3982,waf,953120,CHALLENGE,low,0.35,1,regex_injection,merchant_id,recon,unknown,high,,T1190,NoSQL Injection: Auth Bypass Pattern,9.553764,134.453153,0,0,Corda,payments,0,,,,IdentityRegistry,flagSuspect,SUSPECT_FLAG
db2599f0-fa38-43f8-84a8-952a1eb63f46,2026-02-23T07:02:22Z,fraud-ml,ledger-reader,prod,ap-south-1,t_3,8af34658-9c4c-4d2b-9d1c-6317e6d013ae,spn_jbx11awo0d9m,c0af7996-b7f3-46fe-ab29-afc401386b7e,,,sess_v5hlg4xkpsl58nen,dev_82gp3wllnd,221.212.66.193,CA,29802,axios/1.6.8,PUT,/api/v1/users,,"{""from"":""2026-02-20"",""to"":""2026-02-23""}",1390,222,200,3802,waf,,LOG,info,0.35,0,,,,legit_user,low,,,,47.097462,26.831499,0,0,Polygon-Edge,settlement,1,0x1f38ee76bf92a0ecc76145812c2bc8871a521b7ce87c9c3807f6e5d1e545c824,540111,0x447a0831188ccbb018a3678608aee47313fc35235223bcd3e68e1bda6e8dbab0,AuditTrail,flagSuspect,RISK_UPDATE
777dff79-70af-4cc3-a5dd-4181d9546d79,2026-02-23T07:02:23Z,audit-service,ledger-writer,prod,ap-southeast-1,t_3,d166fc14-c6ad-43ae-b84e-d75208524bca,spn_h9g1c9v77l4a,e3e2e04f-db3a-41d2-b465-26dacd8f5f74,,,,dev_ve3pg0dm7b,202.36.73.122,US,8075,python-requests/2.31.0,PUT,/api/v1/merchant/orders,,"{""user_id"":""u_1042""}",893,121,500,4104,app_log,,ALLOW,low,0.35,0,,,,unknown,low,,,,-48.267652,78.353555,0,0,Ethereum-Private,identity,0,,,,AccessControl,freezeAccount,TXN_NOTE
87b2d5ee-591b-48a1-bfd3-ccb48ff3fd7a,2026-02-23T07:02:29Z,wallet-service,api-gateway,prod,ap-southeast-1,t_4,a63eef7d-f3ac-4135-b3da-57e579289d13,spn_0k21pcavgzpc,a3b3fbcd-914b-46f0-a420-216d3546fa0b,u_y6vtd3,acc_p2e4fs4w,sess_pqqxfn62o2sohfmr,,69.108.126.2,FR,29802,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/api/v1/admin/report,password=%7B%22%24regex%22%3A+%22.%2A%22%7D,,38,273,200,3639,siem,953110,LOG,medium,0.67,1,regex_injection,password,exfiltration,opportunistic,medium,,T1190,NoSQL Injection: $where / JavaScript Execution,1.760314,136.438636,0,0,Corda,identity,1,0x718320c24c308d85c9cf52af90fbf483590a835a1e286b2ff88387df306aab2e,540113,0x8b6e00232060fe8a0edc103b751b6d3933b07311acc023edc478f2d627019b61,IdentityRegistry,recordEvent,TXN_NOTE
e63137fc-b936-422d-8e5f-2aeca624f72f,2026-02-23T07:02:42Z,fraud-ml,admin,staging,ap-southeast-1,t_1,5f05c71f-61ab-4fc8-abd5-34992afadba7,spn_i5wde0bwtchg,fc1a4452-083f-4dc8-b7fb-65f97799e743,u_m1nebk,acc_whpl7ous,sess_64bbvgifvqr55e7f,dev_3ncnejasn6,120.171.55.230,FR,8075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/kyc/submit,,"{""user_id"":""u_1042""}",728,363,403,2852,waf,,ALLOW,low,0.35,0,,,,unknown,low,,,,3.732714,-10.345216,0,0,HyperledgerFabric,identity,0,,,,AuditTrail,flagSuspect,SUSPECT_FLAG
47a50025-1ddd-4250-a260-3bb4c996db51,2026-02-23T07:02:44Z,audit-service,admin,staging,us-east-1,t_4,41ded038-37bb-4ce9-9f7e-049fc529f1af,spn_c3mv875o43mf,5901dd79-b206-4223-a62c-415e82eb12a3,u_5hu6uu,,sess_s8n45xa2dl3uv4fc,,129.213.235.117,DE,9009,python-requests/2.31.0,GET,/api/v1/txns,email=%7B%22%24ne%22%3A+null%7D,,1471,230,201,4408,app_log,953200,BLOCK,high,0.92,1,operator_injection,email,execution,opportunistic,critical,CASE-2008,T1190,NoSQL Injection: Logical Operator Abuse,13.420173,-12.290388,0,0,Quorum,audit,0,,,,AuditTrail,updateRisk,RISK_UPDATE
75e80d9b-7a41-437e-85d3-53018fc83538,2026-02-23T07:02:50Z,wallet-service,search,staging,ap-south-1,t_1,25d471a8-0e30-4855-8afa-1e64be2dca51,spn_bosndy84jrzd,68194e31-58ab-4fe6-80f3-90bbba4990e9,u_rwcfft,,sess_0m38lngdg36bzs4f,dev_4djxhif6ub,181.51.34.243,SG,24940,node-fetch/3.3.2,POST,/api/v1/login,,"{""email"":""alice@example.com""}",434,130,201,3633,waf,,ALLOW,info,0.35,0,,,,crawler,low,,,,30.267411,-23.860578,0,0,Corda,settlement,1,0xaa0d6dc566c02d2f9d0e5c863b2977c0684a8cf4ca240ac690b1afc9a2d8dda6,540114,0x7f02e9cbfdd63d414e86ed6859135db76c6afc9bb50afb33855f590cf1118bb3,AuditTrail,freezeAccount,TXN_NOTE
4ec5b8eb-e79f-438e-ba88-7ae38c9941ba,2026-02-23T07:02:55Z,kyc-service,ledger-writer,prod,eu-west-1,t_2,f641946d-af06-4691-aa8d-4faa2e4fb7d2,spn_ss5bvegt7d0i,d3f31673-d4e2-451c-9c01-70bb8f65b879,u_8ufw8t,acc_ab87gkat,sess_xtdzeq486y9fkwha,dev_t9mifxfusi,147.89.5.112,US,8075,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/api/v1/users/search,,"{""user_id"":""u_1042""}",1150,119,200,2974,app_log,,ALLOW,low,0.35,0,,,,unknown,low,,,,51.400136,-26.143886,0,0,HyperledgerFabric,identity,1,0xe3bb66432619e640a6268a49ec14ac309c5f83a547dacb433a683cf242898ea0,540116,0x4d68902681d49aee39f6caf74f1df55aab86cf46c0603ad6e8ca5fe9d95d49eb,FraudTracker,freezeAccount,SUSPECT_FLAG
